,adv,bottom,cod,doctop,fontname,height,non_stroking_color,object_type,page_number,size,stroking_color,text,top,upright,width,x0,x1,y0,y1,type
153,10.560,313.659,13,5354.619,ABCDEE+宋体,10.560,0,char,7,10.560,0,二、 信息披露事务负责人,303.099,True,10.560,89.904,100.464,528.261,538.821,para
154,10.560,335.570,14,5374.779,ABCDEE+宋体,10.560,0,char,7,10.560,0,姓名 ,321.530,True,10.560,84.504,203.2668421052631578947368421,508.101,518.661,tbl
155,10.560,335.570,14,5374.779,ABCDEE+宋体,10.560,0,char,7,10.560,0,普金 ,321.530,True,10.560,203.2668421052631578947368421,510.940,508.101,518.661,tbl
156,10.560,349.730,15,5388.939,ABCDEE+宋体,10.560,0,char,7,10.560,0,在公司所任职务类型 ,335.570,True,10.560,84.504,203.2668421052631578947368421,492.790,503.350,tbl
157,10.560,349.730,15,5388.939,ABCDEE+宋体,10.560,0,char,7,10.560,0,董事 ,335.570,True,10.560,203.2668421052631578947368421,510.940,493.941,504.501,tbl
158,10.560,377.450,16,5402.979,ABCDEE+宋体,10.560,0,char,7,10.560,0,信息披露事务负责人具体职务 ,349.730,True,10.560,84.504,203.2668421052631578947368421,466.221,490.461,tbl
159,10.560,377.450,16,5409.819,ABCDEE+宋体,10.560,0,char,7,10.560,0,董事长 ,349.730,True,10.560,203.2668421052631578947368421,510.940,473.061,483.621,tbl
160,10.560,391.610,17,5430.699,ABCDEE+宋体,10.560,0,char,7,10.560,0,联系地址 ,377.450,True,10.560,84.504,203.2668421052631578947368421,452.181,462.741,tbl
161,10.560,391.610,17,5430.699,ABCDEE+宋体,10.560,0,char,7,10.560,0,云南省红河哈尼族彝族自治州开远市灵泉东路84号 ,377.450,True,5.280,203.2668421052631578947368421,510.940,452.181,462.741,tbl
162,10.560,405.650,18,5444.859,ABCDEE+宋体,10.560,0,char,7,10.560,0,电话 ,391.610,True,10.560,84.504,203.2668421052631578947368421,438.021,448.581,tbl
163,5.280,405.650,18,5444.859,ABCDEE+宋体,10.560,0,char,7,10.560,0,0873-7171677 ,391.610,True,5.280,203.2668421052631578947368421,510.940,438.021,448.581,tbl
164,10.560,419.810,19,5459.019,ABCDEE+宋体,10.560,0,char,7,10.560,0,传真 ,405.650,True,10.560,84.504,203.2668421052631578947368421,423.861,434.421,tbl
165,5.280,419.810,19,5459.019,ABCDEE+宋体,10.560,0,char,7,10.560,0,0873-7171677 ,405.650,True,5.280,203.2668421052631578947368421,510.940,423.861,434.421,tbl
166,10.560,433.970,20,5473.059,ABCDEE+宋体,10.560,0,char,7,10.560,0,电子信箱 ,419.810,True,10.560,84.504,203.2668421052631578947368421,409.821,420.381,tbl
167,5.280,433.970,20,5473.059,ABCDEE+宋体,10.560,0,char,7,10.560,0,- ,419.810,True,5.280,203.2668421052631578947368421,510.940,409.821,420.381,tbl
168,10.560,465.099,21,5506.059,ABCDEE+宋体,10.560,0,char,7,10.560,0,三、 信息披露网址及置备地,454.539,True,10.560,89.904,100.464,376.821,387.381,para
169,10.560,500.590,22,5526.119,ABCDEE+宋体,10.560,0,char,7,10.560,0,登载年度报告的交易场所网站网址 ,472.870,True,10.560,84.504,203.2668421052631578947368421,343.081,367.321,tbl
170,10.560,500.590,22,5526.119,ABCDEE+宋体,10.560,0,char,7,10.560,0,www.sse.com.cn和www.chinabond.com.cn ,472.870,True,5.280,203.2668421052631578947368421,510.940,356.761,367.321,tbl
171,10.560,514.750,23,5553.839,ABCDEE+宋体,10.560,0,char,7,10.560,0,年度报告备置地 ,500.590,True,10.560,84.504,203.2668421052631578947368421,329.041,339.601,tbl
172,10.560,514.750,23,5553.839,ABCDEE+宋体,10.560,0,char,7,10.560,0,云南省红河哈尼族彝族自治州开远市灵泉东路84号 ,500.590,True,5.280,203.2668421052631578947368421,510.940,329.041,339.601,tbl
173,4.563,792.186,24,5834.706,ABCDEE+Calibri,9.000,0,char,7,9.000,0,7,783.186,True,4.563,295.370,299.933,49.734,58.734,para
174,9.000,52.869,0,5937.309,ABCDEE+宋体,9.000,0,char,8,9.000,0,开远市兴远开发投资集团有限公司公司债券年度报告（2020年）,43.869,True,9.000,170.420,415.990,788.070,797.070,para
175,10.560,84.049,1,5966.929,ABCDEE+宋体,10.560,0,char,8,10.560,0,四、 报告期内控股股东、实际控制人变更及变化情况,73.489,True,10.560,89.904,100.464,757.871,768.431,para
176,10.560,103.629,2,5986.509,ABCDEE+宋体,10.560,0,char,8,10.560,0,报告期末控股股东名称：开远市人民政府国有资产监督管理局,93.069,True,10.560,89.904,100.464,737.140,747.700,para
177,10.560,123.309,3,6006.189,ABCDEE+宋体,10.560,0,char,8,10.560,0,报告期末实际控制人名称：开远市人民政府,112.749,True,10.560,89.904,100.464,717.460,728.020,para
178,10.560,142.869,4,6025.749,ABCDEE+宋体,10.560,0,char,8,10.560,0,公司与控股股东、实际控制人之间的产权及控制关系的方框图（有实际控制人的披露至实,132.309,True,10.560,89.904,100.464,699.051,709.611,para
179,10.560,156.549,5,6039.429,ABCDEE+宋体,10.560,0,char,8,10.560,0,际控制人，无实际控制人的披露至最终自然人、法人或结构化主体）,145.989,True,10.560,89.904,100.464,684.220,694.780,para
180,10.560,312.699,6,6195.579,ABCDEE+宋体,10.560,0,char,8,10.560,0,（一） 报告期内控股股东、实际控制人的变更情况,302.139,True,10.560,89.904,142.460,528.070,539.781,para
181,10.560,332.259,7,6215.139,ABCDEE+宋体,10.560,0,char,8,10.560,0,□适用 √不适用,321.699,True,10.560,89.904,100.464,509.661,520.221,para
182,10.560,391.179,8,6274.059,ABCDEE+宋体,10.560,0,char,8,10.560,0,（二） 报告期内控股股东、实际控制人具体信息的变化情况,380.619,True,10.560,89.904,142.460,449.590,461.301,para
183,10.560,410.739,9,6293.619,ABCDEE+宋体,10.560,0,char,8,10.560,0,□适用 √不适用,400.179,True,10.560,89.904,100.464,430.030,440.590,para
184,10.560,464.499,10,6347.379,ABCDEE+宋体,10.560,0,char,8,10.560,0,五、 报告期内董事、监事、高级管理人员的变更情况,453.939,True,10.560,89.904,100.464,377.421,387.981,para
185,10.560,484.199,11,6367.079,ABCDEE+宋体,10.560,0,char,8,10.560,0,□发生变更 √未发生变更,473.639,True,10.560,89.904,100.464,357.721,368.281,para
186,10.560,517.439,12,6400.319,ABCDEE+宋体,10.560,0,char,8,10.560,0,六、 中介机构情况,506.879,True,10.560,89.904,100.464,324.481,335.041,para
187,10.560,536.999,13,6419.879,ABCDEE+宋体,10.560,0,char,8,10.560,0,（一） 出具审计报告的会计师事务所,526.439,True,10.560,89.904,100.464,303.770,314.330,para
188,10.560,556.679,14,6439.559,ABCDEE+宋体,10.560,0,char,8,10.560,0,√适用 □不适用,546.119,True,10.560,89.904,100.464,284.090,294.650,para
189,10.560,572.590,15,6453.599,ABCDEE+宋体,10.560,0,char,8,10.560,0,名称 ,558.430,True,10.560,84.504,274.370,271.201,281.761,tbl
190,10.560,572.590,15,6453.599,ABCDEE+宋体,10.560,0,char,8,10.560,0,北京兴华会计师事务所（特殊普通合伙） ,558.430,True,10.560,274.370,510.940,271.201,281.761,tbl
191,10.560,586.630,16,6467.759,ABCDEE+宋体,10.560,0,char,8,10.560,0,办公地址 ,572.590,True,10.560,84.504,274.370,257.041,267.601,tbl
192,10.560,586.630,16,6467.759,ABCDEE+宋体,10.560,0,char,8,10.560,0,北京市西城区裕民路18号 ,572.590,True,5.280,274.370,510.940,257.041,267.601,tbl
193,10.560,600.790,17,6481.919,ABCDEE+宋体,10.560,0,char,8,10.560,0,签字会计师姓名 ,586.630,True,10.560,84.504,274.370,242.881,253.441,tbl
194,10.560,600.790,17,6481.919,ABCDEE+宋体,10.560,0,char,8,10.560,0,李旺林、毛国强 ,586.630,True,10.560,274.370,510.940,242.881,253.441,tbl
195,10.560,631.919,18,6514.799,ABCDEE+宋体,10.560,0,char,8,10.560,0,（二）受托管理人/债权代理人,621.359,True,10.560,89.904,100.464,208.850,219.410,para
196,10.560,653.830,19,6534.959,ABCDEE+宋体,10.560,0,char,8,10.560,0,债券代码 ,639.670,True,10.560,84.504,274.370,189.841,200.401,tbl
197,5.280,653.830,19,6534.959,ABCDEE+宋体,10.560,0,char,8,10.560,0,"2080237.IB(银行间债券),152556.SH(上海) ",639.670,True,5.280,274.370,510.940,189.841,200.401,tbl
198,10.560,668.020,20,6549.029,ABCDEE+宋体,10.560,0,char,8,10.560,0,债券简称 ,653.830,True,10.560,84.504,274.370,175.771,186.331,tbl
199,10.560,668.020,20,6549.029,ABCDEE+宋体,10.560,0,char,8,10.560,0,20开远债01 ,653.830,True,5.280,274.370,510.940,175.771,186.331,tbl
200,10.560,682.060,21,6563.189,ABCDEE+宋体,10.560,0,char,8,10.560,0,名称 ,668.020,True,10.560,84.504,274.370,161.611,172.171,tbl
201,10.560,682.060,21,6563.189,ABCDEE+宋体,10.560,0,char,8,10.560,0,开远市农村信用合作联社 ,668.020,True,10.560,274.370,510.940,161.611,172.171,tbl
202,10.560,696.220,22,6577.349,ABCDEE+宋体,10.560,0,char,8,10.560,0,办公地址 ,682.060,True,10.560,84.504,274.370,147.451,158.011,tbl
203,10.560,696.220,22,6577.349,ABCDEE+宋体,10.560,0,char,8,10.560,0,云南省红河州开远市景山路169号 ,682.060,True,5.280,274.370,510.940,147.451,158.011,tbl
204,10.560,710.380,23,6591.389,ABCDEE+宋体,10.560,0,char,8,10.560,0,联系人 ,696.220,True,10.560,84.504,274.370,133.411,143.971,tbl
205,10.560,710.380,23,6591.389,ABCDEE+宋体,10.560,0,char,8,10.560,0,夏自劭 ,696.220,True,10.560,274.370,510.940,133.411,143.971,tbl
206,10.560,724.420,24,6605.549,ABCDEE+宋体,10.560,0,char,8,10.560,0,联系电话 ,710.380,True,10.560,84.504,274.370,119.251,129.811,tbl
207,5.280,724.420,24,6605.549,ABCDEE+宋体,10.560,0,char,8,10.560,0,0873-7231838 ,710.380,True,5.280,274.370,510.940,119.251,129.811,tbl
208,10.560,751.896,25,6632.905,ABCDEE+宋体,10.560,0,char,8,10.560,0,债券代码 ,737.740,True,10.560,84.504,274.370,91.895,102.455,tbl
209,5.280,751.896,25,6632.905,ABCDEE+宋体,10.560,0,char,8,10.560,0,"2180045.IB(银行间债券),152750.SH(上海) ",737.740,True,5.280,274.370,510.940,91.895,102.455,tbl
210,10.560,766.056,26,6647.065,ABCDEE+宋体,10.560,0,char,8,10.560,0,债券简称 ,751.896,True,10.560,84.504,274.370,77.735,88.295,tbl
211,10.560,766.056,26,6647.065,ABCDEE+宋体,10.560,0,char,8,10.560,0,21开远债 ,751.896,True,5.280,274.370,510.940,77.735,88.295,tbl
212,4.563,792.186,27,6676.626,ABCDEE+Calibri,9.000,0,char,8,9.000,0,8,783.186,True,4.563,295.370,299.933,49.734,58.734,para
213,9.000,52.869,0,6779.229,ABCDEE+宋体,9.000,0,char,9,9.000,0,开远市兴远开发投资集团有限公司公司债券年度报告（2020年）,43.869,True,9.000,170.420,415.990,788.070,797.070,para
214,10.560,86.400,1,6809.329,ABCDEE+宋体,10.560,0,char,9,10.560,0,名称 ,72.240,True,10.560,84.504,273.794,757.391,767.951,tbl
215,10.560,86.400,1,6809.329,ABCDEE+宋体,10.560,0,char,9,10.560,0,开远市农村信用合作联社 ,72.240,True,10.560,273.794,510.940,757.391,767.951,tbl
216,10.560,100.460,2,6823.509,ABCDEE+宋体,10.560,0,char,9,10.560,0,办公地址 ,86.400,True,10.560,84.504,273.794,743.211,753.771,tbl
217,10.560,100.460,2,6823.509,ABCDEE+宋体,10.560,0,char,9,10.560,0,云南省红河州开远市景山路169号 ,86.400,True,5.280,273.794,510.940,743.211,753.771,tbl
218,10.560,114.620,3,6837.549,ABCDEE+宋体,10.560,0,char,9,10.560,0,联系人 ,100.460,True,10.560,84.504,273.794,729.171,739.731,tbl
219,10.560,114.620,3,6837.549,ABCDEE+宋体,10.560,0,char,9,10.560,0,夏自劭 ,100.460,True,10.560,273.794,510.940,729.171,739.731,tbl
220,10.560,128.780,4,6851.709,ABCDEE+宋体,10.560,0,char,9,10.560,0,联系电话 ,114.620,True,10.560,84.504,273.794,715.011,725.571,tbl
221,5.280,128.780,4,6851.709,ABCDEE+宋体,10.560,0,char,9,10.560,0,0873-7231838 ,114.620,True,5.280,273.794,510.940,715.011,725.571,tbl
222,10.560,172.629,5,6897.429,ABCDEE+宋体,10.560,0,char,9,10.560,0,（三）资信评级机构,162.069,True,10.560,89.904,100.464,668.140,678.700,para
223,10.560,194.540,6,6917.589,ABCDEE+宋体,10.560,0,char,9,10.560,0,债券代码 ,180.500,True,10.560,84.504,273.794,649.131,659.691,tbl
224,5.280,194.540,6,6917.589,ABCDEE+宋体,10.560,0,char,9,10.560,0,"2080237.IB(银行间债券),152556.SH(上海) ",180.500,True,5.280,273.794,510.940,649.131,659.691,tbl
225,10.560,208.700,7,6931.749,ABCDEE+宋体,10.560,0,char,9,10.560,0,债券简称 ,194.540,True,10.560,84.504,273.794,634.971,645.531,tbl
226,10.560,208.700,7,6931.749,ABCDEE+宋体,10.560,0,char,9,10.560,0,20开远债01 ,194.540,True,5.280,273.794,510.940,634.971,645.531,tbl
227,10.560,222.860,8,6945.789,ABCDEE+宋体,10.560,0,char,9,10.560,0,名称 ,208.700,True,10.560,84.504,273.794,620.931,631.491,tbl
228,10.560,222.860,8,6945.789,ABCDEE+宋体,10.560,0,char,9,10.560,0,中证鹏元资信评估股份有限公司 ,208.700,True,10.560,273.794,510.940,620.931,631.491,tbl
229,10.560,250.580,9,6959.949,ABCDEE+宋体,10.560,0,char,9,10.560,0,办公地址 ,222.860,True,10.560,84.504,273.794,606.771,617.331,tbl
230,10.560,250.580,9,6959.949,ABCDEE+宋体,10.560,0,char,9,10.560,0,深圳市福田区深南大道7008号阳光高尔夫大厦3楼 ,222.860,True,5.280,273.794,510.940,593.211,617.331,tbl
231,10.560,278.060,10,7000.989,ABCDEE+宋体,10.560,0,char,9,10.560,0,债券代码 ,263.900,True,10.560,84.504,273.794,565.731,576.291,tbl
232,5.280,278.060,10,7000.989,ABCDEE+宋体,10.560,0,char,9,10.560,0,"2180045.IB(银行间债券),152750.SH(上海) ",263.900,True,5.280,273.794,510.940,565.731,576.291,tbl
233,10.560,292.130,11,7015.179,ABCDEE+宋体,10.560,0,char,9,10.560,0,债券简称 ,278.060,True,10.560,84.504,273.794,551.541,562.101,tbl
234,10.560,292.130,11,7015.179,ABCDEE+宋体,10.560,0,char,9,10.560,0,21开远债 ,278.060,True,5.280,273.794,510.940,551.541,562.101,tbl
235,10.560,306.290,12,7029.219,ABCDEE+宋体,10.560,0,char,9,10.560,0,名称 ,292.130,True,10.560,84.504,273.794,537.501,548.061,tbl
236,10.560,306.290,12,7029.219,ABCDEE+宋体,10.560,0,char,9,10.560,0,中证鹏元资信评估股份有限公司 ,292.130,True,10.560,273.794,510.940,537.501,548.061,tbl
237,10.560,334.010,13,7043.379,ABCDEE+宋体,10.560,0,char,9,10.560,0,办公地址 ,306.290,True,10.560,84.504,273.794,523.341,533.901,tbl
238,10.560,334.010,13,7043.379,ABCDEE+宋体,10.560,0,char,9,10.560,0,深圳市福田区深南大道7008号阳光高尔夫大厦3楼 ,306.290,True,5.280,273.794,510.940,509.781,533.901,tbl
239,10.560,377.979,14,7102.779,ABCDEE+宋体,10.560,0,char,9,10.560,0,（四）报告期内中介机构变更情况,367.419,True,10.560,89.904,100.464,462.790,473.350,para
240,10.560,397.539,15,7122.339,ABCDEE+宋体,10.560,0,char,9,10.560,0,√适用 □不适用,386.979,True,10.560,89.904,100.464,443.230,453.790,para
241,10.560,446.690,16,7156.059,ABCDEE+宋体,10.560,0,char,9,10.560,0,债项代码 ,405.410,True,10.560,84.504,142.100,410.661,421.221,tbl
242,10.560,446.690,16,7149.339,ABCDEE+宋体,10.560,0,char,9,10.560,0,中介机构类型 ,405.410,True,10.560,142.100,202.010,403.821,427.941,tbl
243,10.560,446.690,16,7149.339,ABCDEE+宋体,10.560,0,char,9,10.560,0,原中介机构名称 ,405.410,True,10.560,202.010,273.794,403.821,427.941,tbl
244,10.560,446.690,16,7142.499,ABCDEE+宋体,10.560,0,char,9,10.560,0,变更后中介机构名称 ,405.410,True,10.560,273.794,331.010,396.981,434.781,tbl
245,10.560,446.690,16,7156.059,ABCDEE+宋体,10.560,0,char,9,10.560,0,变更时间 ,405.410,True,10.560,331.010,387.670,410.661,421.221,tbl
246,10.560,446.690,16,7156.059,ABCDEE+宋体,10.560,0,char,9,10.560,0,变更原因 ,405.410,True,10.560,387.670,444.310,410.661,421.221,tbl
247,10.560,446.690,16,7142.499,ABCDEE+宋体,10.560,0,char,9,10.560,0,履行的程序、对投资者利益的影响 ,405.410,True,10.560,444.310,510.940,396.981,434.781,tbl
248,10.560,746.856,17,7292.759,ABCDEE+宋体,10.560,0,char,9,10.560,0,"2080237.IB(银行间债券),152556.SH(上海) ",446.690,True,5.280,84.504,142.100,205.801,284.521,tbl
