,adv,bottom,cod,doctop,fontname,height,non_stroking_color,object_type,page_number,size,stroking_color,text,top,type,upright,width,x0,x1,y0,y1,is_para,xiuzheng
1432,5.354,608.23,30,24169.51,ABCDEE+Calibri,10.56,0,char,29,10.56,0,"9,846,586,576.82",591.79,tbl,TRUE,5.354,241.13,379.03,235.61,246.17,,
1433,5.354,608.23,30,24169.51,ABCDEE+Calibri,10.56,0,char,29,10.56,0,"9,851,034,894.67",591.79,tbl,TRUE,5.354,379.03,510.34,235.61,246.17,,
1434,10.56,624.55,31,24184.919,ABCDEE+宋体,10.56,0,char,29,10.56,0,非流动资产： ,608.23,tbl,TRUE,10.56,84.624,241.13,219.05,229.61,,
1435,2.387,624.55,31,24185.83,ABCDEE+Calibri,10.56,0,char,29,10.56,0, ,608.23,tbl,TRUE,2.387,241.13,379.03,219.29,229.85,,
1436,2.387,624.55,31,24185.83,ABCDEE+Calibri,10.56,0,char,29,10.56,0, ,608.23,tbl,TRUE,2.387,379.03,510.34,219.29,229.85,,
1437,10.56,640.87,32,24201.239,ABCDEE+宋体,10.56,0,char,29,10.56,0,发放贷款和垫款 ,624.55,tbl,TRUE,10.56,84.624,241.13,202.73,213.29,,
1438,2.387,640.87,32,24202.15,ABCDEE+Calibri,10.56,0,char,29,10.56,0, ,624.55,tbl,TRUE,2.387,241.13,379.03,202.97,213.53,,
1439,2.387,640.87,32,24202.15,ABCDEE+Calibri,10.56,0,char,29,10.56,0, ,624.55,tbl,TRUE,2.387,379.03,510.34,202.97,213.53,,
1440,10.56,657.19,33,24217.559,ABCDEE+宋体,10.56,0,char,29,10.56,0,债权投资 ,640.87,tbl,TRUE,10.56,84.624,241.13,186.41,196.97,,
1441,2.387,657.19,33,24218.47,ABCDEE+Calibri,10.56,0,char,29,10.56,0, ,640.87,tbl,TRUE,2.387,241.13,379.03,186.65,197.21,,
1442,2.387,657.19,33,24218.47,ABCDEE+Calibri,10.56,0,char,29,10.56,0, ,640.87,tbl,TRUE,2.387,379.03,510.34,186.65,197.21,,
1443,10.56,673.66,34,24234.029,ABCDEE+宋体,10.56,0,char,29,10.56,0,可供出售金融资产 ,657.19,tbl,TRUE,10.56,84.624,241.13,169.94,180.5,,
1444,2.387,673.66,34,24234.94,ABCDEE+Calibri,10.56,0,char,29,10.56,0,                                 ,657.19,tbl,TRUE,2.387,241.13,379.03,170.18,180.74,,
1445,5.354,673.66,34,24234.94,ABCDEE+Calibri,10.56,0,char,29,10.56,0,"750,000.00",657.19,tbl,TRUE,5.354,379.03,510.34,170.18,180.74,,
1446,10.56,689.98,35,24250.349,ABCDEE+宋体,10.56,0,char,29,10.56,0,其他债权投资 ,673.66,tbl,TRUE,10.56,84.624,241.13,153.62,164.18,,
1447,2.387,689.98,35,24251.26,ABCDEE+Calibri,10.56,0,char,29,10.56,0, ,673.66,tbl,TRUE,2.387,241.13,379.03,153.86,164.42,,
1448,2.387,689.98,35,24251.26,ABCDEE+Calibri,10.56,0,char,29,10.56,0, ,673.66,tbl,TRUE,2.387,379.03,510.34,153.86,164.42,,
1449,10.56,706.3,36,24266.669,ABCDEE+宋体,10.56,0,char,29,10.56,0,持有至到期投资 ,689.98,tbl,TRUE,10.56,84.624,241.13,137.3,147.86,,
1450,2.387,706.3,36,24267.58,ABCDEE+Calibri,10.56,0,char,29,10.56,0, ,689.98,tbl,TRUE,2.387,241.13,379.03,137.54,148.1,,
1451,2.387,706.3,36,24267.58,ABCDEE+Calibri,10.56,0,char,29,10.56,0, ,689.98,tbl,TRUE,2.387,379.03,510.34,137.54,148.1,,
1452,10.56,722.62,37,24282.989,ABCDEE+宋体,10.56,0,char,29,10.56,0,长期应收款 ,706.3,tbl,TRUE,10.56,84.624,241.13,120.98,131.54,,
1453,2.387,722.62,37,24283.9,ABCDEE+Calibri,10.56,0,char,29,10.56,0, ,706.3,tbl,TRUE,2.387,241.13,379.03,121.22,131.78,,
1454,2.387,722.62,37,24283.9,ABCDEE+Calibri,10.56,0,char,29,10.56,0, ,706.3,tbl,TRUE,2.387,379.03,510.34,121.22,131.78,,
1455,10.56,739.06,38,24299.429,ABCDEE+宋体,10.56,0,char,29,10.56,0,长期股权投资 ,722.62,tbl,TRUE,10.56,84.624,241.13,104.54,115.1,,
1456,5.354,739.06,38,24300.34,ABCDEE+Calibri,10.56,0,char,29,10.56,0,"13,310,394.44",722.62,tbl,TRUE,5.354,241.13,379.03,104.78,115.34,,
1457,5.354,739.06,38,24300.34,ABCDEE+Calibri,10.56,0,char,29,10.56,0,"15,634,395.12",722.62,tbl,TRUE,5.354,379.03,510.34,104.78,115.34,,
1458,10.56,755.376,39,24315.745,ABCDEE+宋体,10.56,0,char,29,10.56,0,其他权益工具投资 ,739.06,tbl,TRUE,10.56,84.624,241.13,88.224,98.784,,
1459,2.387,755.376,39,24316.656,ABCDEE+Calibri,10.56,0,char,29,10.56,0, ,739.06,tbl,TRUE,2.387,241.13,379.03,88.464,99.024,,
1460,2.387,755.376,39,24316.656,ABCDEE+Calibri,10.56,0,char,29,10.56,0, ,739.06,tbl,TRUE,2.387,379.03,510.34,88.464,99.024,,
1461,10.56,88.68,0,24490.969,ABCDEE+宋体,10.56,0,char,30,10.56,0,其他非流动金融资产 ,72.36,tbl,TRUE,10.56,84.624,241.13,754.92,765.48,,
1462,2.387,88.68,0,24491.88,ABCDEE+Calibri,10.56,0,char,30,10.56,0, ,72.36,tbl,TRUE,2.387,241.13,379.03,755.16,765.72,,
1463,2.387,88.68,0,24491.88,ABCDEE+Calibri,10.56,0,char,30,10.56,0, ,72.36,tbl,TRUE,2.387,379.03,510.34,755.16,765.72,,
1464,10.56,105.02,1,24507.309,ABCDEE+宋体,10.56,0,char,30,10.56,0,投资性房地产 ,88.68,tbl,TRUE,10.56,84.624,241.13,738.58,749.14,,
1465,5.354,105.02,1,24508.22,ABCDEE+Calibri,10.56,0,char,30,10.56,0,"256,848,979.47",88.68,tbl,TRUE,5.354,241.13,379.03,738.82,749.38,,
1466,5.354,105.02,1,24508.22,ABCDEE+Calibri,10.56,0,char,30,10.56,0,"251,465,962.06",88.68,tbl,TRUE,5.354,379.03,510.34,738.82,749.38,,
1467,10.56,121.46,2,24523.749,ABCDEE+宋体,10.56,0,char,30,10.56,0,固定资产 ,105.02,tbl,TRUE,10.56,84.624,241.13,722.14,732.7,,
1468,5.354,121.46,2,24524.66,ABCDEE+Calibri,10.56,0,char,30,10.56,0,"112,536,481.97",105.02,tbl,TRUE,5.354,241.13,379.03,722.38,732.94,,
1469,5.354,121.46,2,24524.66,ABCDEE+Calibri,10.56,0,char,30,10.56,0,"275,464,866.28",105.02,tbl,TRUE,5.354,379.03,510.34,722.38,732.94,,
1470,10.56,137.78,3,24540.069,ABCDEE+宋体,10.56,0,char,30,10.56,0,在建工程 ,121.46,tbl,TRUE,10.56,84.624,241.13,705.82,716.38,,
1471,5.354,137.78,3,24540.98,ABCDEE+Calibri,10.56,0,char,30,10.56,0,"1,133,268,178.54",121.46,tbl,TRUE,5.354,241.13,379.03,706.06,716.62,,
1472,5.354,137.78,3,24540.98,ABCDEE+Calibri,10.56,0,char,30,10.56,0,"336,520,932.56",121.46,tbl,TRUE,5.354,379.03,510.34,706.06,716.62,,
1473,10.56,154.1,4,24556.389,ABCDEE+宋体,10.56,0,char,30,10.56,0,生产性生物资产 ,137.78,tbl,TRUE,10.56,84.624,241.13,689.5,700.06,,
1474,5.354,154.1,4,24557.3,ABCDEE+Calibri,10.56,0,char,30,10.56,0,"99,605.00",137.78,tbl,TRUE,5.354,241.13,379.03,689.74,700.3,,
1475,5.354,154.1,4,24557.3,ABCDEE+Calibri,10.56,0,char,30,10.56,0,"1,779,205.38",137.78,tbl,TRUE,5.354,379.03,510.34,689.74,700.3,,
1476,10.56,170.42,5,24572.709,ABCDEE+宋体,10.56,0,char,30,10.56,0,油气资产 ,154.1,tbl,TRUE,10.56,84.624,241.13,673.18,683.74,,
1477,2.387,170.42,5,24573.62,ABCDEE+Calibri,10.56,0,char,30,10.56,0, ,154.1,tbl,TRUE,2.387,241.13,379.03,673.42,683.98,,
1478,2.387,170.42,5,24573.62,ABCDEE+Calibri,10.56,0,char,30,10.56,0, ,154.1,tbl,TRUE,2.387,379.03,510.34,673.42,683.98,,
1479,10.56,186.86,6,24589.149,ABCDEE+宋体,10.56,0,char,30,10.56,0,使用权资产 ,170.42,tbl,TRUE,10.56,84.624,241.13,656.74,667.3,,
1480,2.387,186.86,6,24590.06,ABCDEE+Calibri,10.56,0,char,30,10.56,0, ,170.42,tbl,TRUE,2.387,241.13,379.03,656.98,667.54,,
1481,2.387,186.86,6,24590.06,ABCDEE+Calibri,10.56,0,char,30,10.56,0, ,170.42,tbl,TRUE,2.387,379.03,510.34,656.98,667.54,,
1482,10.56,203.18,7,24605.469,ABCDEE+宋体,10.56,0,char,30,10.56,0,无形资产 ,186.86,tbl,TRUE,10.56,84.624,241.13,640.42,650.98,,
1483,5.354,203.18,7,24606.38,ABCDEE+Calibri,10.56,0,char,30,10.56,0,"183,836,607.98",186.86,tbl,TRUE,5.354,241.13,379.03,640.66,651.22,,
1484,5.354,203.18,7,24606.38,ABCDEE+Calibri,10.56,0,char,30,10.56,0,"1,309,711.74",186.86,tbl,TRUE,5.354,379.03,510.34,640.66,651.22,,
1485,10.56,219.5,8,24621.789,ABCDEE+宋体,10.56,0,char,30,10.56,0,开发支出 ,203.18,tbl,TRUE,10.56,84.624,241.13,624.1,634.66,,
1486,2.387,219.5,8,24622.7,ABCDEE+Calibri,10.56,0,char,30,10.56,0, ,203.18,tbl,TRUE,2.387,241.13,379.03,624.34,634.9,,
1487,2.387,219.5,8,24622.7,ABCDEE+Calibri,10.56,0,char,30,10.56,0, ,203.18,tbl,TRUE,2.387,379.03,510.34,624.34,634.9,,
1488,10.56,235.82,9,24638.109,ABCDEE+宋体,10.56,0,char,30,10.56,0,商誉 ,219.5,tbl,TRUE,10.56,84.624,241.13,607.78,618.34,,
1489,2.387,235.82,9,24639.02,ABCDEE+Calibri,10.56,0,char,30,10.56,0, ,219.5,tbl,TRUE,2.387,241.13,379.03,608.02,618.58,,
1490,2.387,235.82,9,24639.02,ABCDEE+Calibri,10.56,0,char,30,10.56,0, ,219.5,tbl,TRUE,2.387,379.03,510.34,608.02,618.58,,
1491,10.56,252.26,10,24654.549,ABCDEE+宋体,10.56,0,char,30,10.56,0,长期待摊费用 ,235.82,tbl,TRUE,10.56,84.624,241.13,591.34,601.9,,
1492,5.354,252.26,10,24655.46,ABCDEE+Calibri,10.56,0,char,30,10.56,0,"105,702,758.04",235.82,tbl,TRUE,5.354,241.13,379.03,591.58,602.14,,
1493,5.354,252.26,10,24655.46,ABCDEE+Calibri,10.56,0,char,30,10.56,0,"386,781.08",235.82,tbl,TRUE,5.354,379.03,510.34,591.58,602.14,,
1494,10.56,268.58,11,24670.869,ABCDEE+宋体,10.56,0,char,30,10.56,0,递延所得税资产 ,252.26,tbl,TRUE,10.56,84.624,241.13,575.02,585.58,,
1495,5.354,268.58,11,24671.78,ABCDEE+Calibri,10.56,0,char,30,10.56,0,"1,576,797.18",252.26,tbl,TRUE,5.354,241.13,379.03,575.26,585.82,,
1496,5.354,268.58,11,24671.78,ABCDEE+Calibri,10.56,0,char,30,10.56,0,"6,289,645.97",252.26,tbl,TRUE,5.354,379.03,510.34,575.26,585.82,,
1497,10.56,284.93,12,24687.189,ABCDEE+宋体,10.56,0,char,30,10.56,0,其他非流动资产 ,268.58,tbl,TRUE,10.56,84.624,241.13,558.7,569.26,,
1498,5.354,284.93,12,24688.1,ABCDEE+Calibri,10.56,0,char,30,10.56,0,"806,230,700.00",268.58,tbl,TRUE,5.354,241.13,379.03,558.94,569.5,,
1499,5.354,284.93,12,24688.1,ABCDEE+Calibri,10.56,0,char,30,10.56,0,"806,230,700.00",268.58,tbl,TRUE,5.354,379.03,510.34,558.94,569.5,,
1500,10.56,301.25,13,24703.539,ABCDEE+宋体,10.56,0,char,30,10.56,0,非流动资产合计 ,284.93,tbl,TRUE,10.56,84.624,241.13,542.35,552.91,,
1501,5.354,301.25,13,24704.45,ABCDEE+Calibri,10.56,0,char,30,10.56,0,"2,613,410,502.62",284.93,tbl,TRUE,5.354,241.13,379.03,542.59,553.15,,
1502,5.354,301.25,13,24704.45,ABCDEE+Calibri,10.56,0,char,30,10.56,0,"1,695,832,200.19",284.93,tbl,TRUE,5.354,379.03,510.34,542.59,553.15,,
1503,10.56,317.69,14,24719.979,ABCDEE+宋体,10.56,0,char,30,10.56,0,资产总计 ,301.25,tbl,TRUE,10.56,84.624,241.13,525.91,536.47,,
1504,5.354,317.69,14,24720.89,ABCDEE+Calibri,10.56,0,char,30,10.56,0,"12,459,997,079.44",301.25,tbl,TRUE,5.354,241.13,379.03,526.15,536.71,,
1505,5.354,317.69,14,24720.89,ABCDEE+Calibri,10.56,0,char,30,10.56,0,"11,546,867,094.86",301.25,tbl,TRUE,5.354,379.03,510.34,526.15,536.71,,
1506,10.56,334.01,15,24736.299,ABCDEE+宋体,10.56,0,char,30,10.56,0,流动负债： ,317.69,tbl,TRUE,10.56,84.624,241.13,509.59,520.15,,
1507,2.387,334.01,15,24737.21,ABCDEE+Calibri,10.56,0,char,30,10.56,0, ,317.69,tbl,TRUE,2.387,241.13,379.03,509.83,520.39,,
1508,2.387,334.01,15,24737.21,ABCDEE+Calibri,10.56,0,char,30,10.56,0, ,317.69,tbl,TRUE,2.387,379.03,510.34,509.83,520.39,,
1509,10.56,350.33,16,24752.619,ABCDEE+宋体,10.56,0,char,30,10.56,0,短期借款 ,334.01,tbl,TRUE,10.56,84.624,241.13,493.27,503.83,,
1510,5.354,350.33,16,24753.53,ABCDEE+Calibri,10.56,0,char,30,10.56,0,"287,296,651.05",334.01,tbl,TRUE,5.354,241.13,379.03,493.51,504.07,,
1511,5.354,350.33,16,24753.53,ABCDEE+Calibri,10.56,0,char,30,10.56,0,"28,650,000.00",334.01,tbl,TRUE,5.354,379.03,510.34,493.51,504.07,,
1512,10.56,366.65,17,24768.939,ABCDEE+宋体,10.56,0,char,30,10.56,0,向中央银行借款 ,350.33,tbl,TRUE,10.56,84.624,241.13,476.95,487.51,,
1513,2.387,366.65,17,24769.85,ABCDEE+Calibri,10.56,0,char,30,10.56,0, ,350.33,tbl,TRUE,2.387,241.13,379.03,477.19,487.75,,
1514,2.387,366.65,17,24769.85,ABCDEE+Calibri,10.56,0,char,30,10.56,0, ,350.33,tbl,TRUE,2.387,379.03,510.34,477.19,487.75,,
1515,10.56,383.09,18,24785.379,ABCDEE+宋体,10.56,0,char,30,10.56,0,拆入资金 ,366.65,tbl,TRUE,10.56,84.624,241.13,460.51,471.07,,
1516,2.387,383.09,18,24786.29,ABCDEE+Calibri,10.56,0,char,30,10.56,0, ,366.65,tbl,TRUE,2.387,241.13,379.03,460.75,471.31,,
1517,2.387,383.09,18,24786.29,ABCDEE+Calibri,10.56,0,char,30,10.56,0, ,366.65,tbl,TRUE,2.387,379.03,510.34,460.75,471.31,,
1518,10.56,399.41,19,24801.699,ABCDEE+宋体,10.56,0,char,30,10.56,0,交易性金融负债 ,383.09,tbl,TRUE,10.56,84.624,241.13,444.19,454.75,,
1519,2.387,399.41,19,24802.61,ABCDEE+Calibri,10.56,0,char,30,10.56,0, ,383.09,tbl,TRUE,2.387,241.13,379.03,444.43,454.99,,
1520,2.387,399.41,19,24802.61,ABCDEE+Calibri,10.56,0,char,30,10.56,0, ,383.09,tbl,TRUE,2.387,379.03,510.34,444.43,454.99,,
1521,10.56,431.33,20,24818.019,ABCDEE+宋体,10.56,0,char,30,10.56,0,以公允价值计量且其变动计入当期损益的金融负债 ,399.41,tbl,TRUE,10.56,84.624,241.13,412.27,439.581,,
1522,2.387,431.33,20,24818.93,ABCDEE+Calibri,10.56,0,char,30,10.56,0, ,399.41,tbl,TRUE,2.387,241.13,379.03,428.11,438.67,,
1523,2.387,431.33,20,24818.93,ABCDEE+Calibri,10.56,0,char,30,10.56,0, ,399.41,tbl,TRUE,2.387,379.03,510.34,428.11,438.67,,
1524,10.56,447.65,21,24849.939,ABCDEE+宋体,10.56,0,char,30,10.56,0,衍生金融负债 ,431.33,tbl,TRUE,10.56,84.624,241.13,395.95,406.51,,
1525,2.387,447.65,21,24850.85,ABCDEE+Calibri,10.56,0,char,30,10.56,0, ,431.33,tbl,TRUE,2.387,241.13,379.03,396.19,406.75,,
1526,2.387,447.65,21,24850.85,ABCDEE+Calibri,10.56,0,char,30,10.56,0, ,431.33,tbl,TRUE,2.387,379.03,510.34,396.19,406.75,,
1527,10.56,464.09,22,24866.379,ABCDEE+宋体,10.56,0,char,30,10.56,0,应付票据 ,447.65,tbl,TRUE,10.56,84.624,241.13,379.51,390.07,,
1528,2.387,464.09,22,24867.29,ABCDEE+Calibri,10.56,0,char,30,10.56,0, ,447.65,tbl,TRUE,2.387,241.13,379.03,379.75,390.31,,
1529,2.387,464.09,22,24867.29,ABCDEE+Calibri,10.56,0,char,30,10.56,0, ,447.65,tbl,TRUE,2.387,379.03,510.34,379.75,390.31,,
1530,10.56,480.43,23,24882.719,ABCDEE+宋体,10.56,0,char,30,10.56,0,应付账款 ,464.09,tbl,TRUE,10.56,84.624,241.13,363.17,373.73,,
1531,5.354,480.43,23,24883.63,ABCDEE+Calibri,10.56,0,char,30,10.56,0,"52,798,254.50",464.09,tbl,TRUE,5.354,241.13,379.03,363.41,373.97,,
1532,5.354,480.43,23,24883.63,ABCDEE+Calibri,10.56,0,char,30,10.56,0,"26,805,656.68",464.09,tbl,TRUE,5.354,379.03,510.34,363.41,373.97,,
1533,10.56,496.75,24,24899.039,ABCDEE+宋体,10.56,0,char,30,10.56,0,预收款项 ,480.43,tbl,TRUE,10.56,84.624,241.13,346.85,357.41,,
1534,5.354,496.75,24,24899.95,ABCDEE+Calibri,10.56,0,char,30,10.56,0,"7,174,552.00",480.43,tbl,TRUE,5.354,241.13,379.03,347.09,357.65,,
1535,5.354,496.75,24,24899.95,ABCDEE+Calibri,10.56,0,char,30,10.56,0,"29,646,752.30",480.43,tbl,TRUE,5.354,379.03,510.34,347.09,357.65,,
1536,10.56,513.07,25,24915.359,ABCDEE+宋体,10.56,0,char,30,10.56,0,合同负债 ,496.75,tbl,TRUE,10.56,84.624,241.13,330.53,341.09,,
1537,2.387,513.07,25,24916.27,ABCDEE+Calibri,10.56,0,char,30,10.56,0, ,496.75,tbl,TRUE,2.387,241.13,379.03,330.77,341.33,,
1538,2.387,513.07,25,24916.27,ABCDEE+Calibri,10.56,0,char,30,10.56,0, ,496.75,tbl,TRUE,2.387,379.03,510.34,330.77,341.33,,
1539,10.56,529.51,26,24931.799,ABCDEE+宋体,10.56,0,char,30,10.56,0,卖出回购金融资产款 ,513.07,tbl,TRUE,10.56,84.624,241.13,314.09,324.65,,
1540,2.387,529.51,26,24932.71,ABCDEE+Calibri,10.56,0,char,30,10.56,0, ,513.07,tbl,TRUE,2.387,241.13,379.03,314.33,324.89,,
1541,2.387,529.51,26,24932.71,ABCDEE+Calibri,10.56,0,char,30,10.56,0, ,513.07,tbl,TRUE,2.387,379.03,510.34,314.33,324.89,,
1542,10.56,545.83,27,24948.119,ABCDEE+宋体,10.56,0,char,30,10.56,0,吸收存款及同业存放 ,529.51,tbl,TRUE,10.56,84.624,241.13,297.77,308.33,,
1543,2.387,545.83,27,24949.03,ABCDEE+Calibri,10.56,0,char,30,10.56,0, ,529.51,tbl,TRUE,2.387,241.13,379.03,298.01,308.57,,
1544,2.387,545.83,27,24949.03,ABCDEE+Calibri,10.56,0,char,30,10.56,0, ,529.51,tbl,TRUE,2.387,379.03,510.34,298.01,308.57,,
1545,10.56,562.15,28,24964.439,ABCDEE+宋体,10.56,0,char,30,10.56,0,代理买卖证券款 ,545.83,tbl,TRUE,10.56,84.624,241.13,281.45,292.01,,
1546,2.387,562.15,28,24965.35,ABCDEE+Calibri,10.56,0,char,30,10.56,0, ,545.83,tbl,TRUE,2.387,241.13,379.03,281.69,292.25,,
1547,2.387,562.15,28,24965.35,ABCDEE+Calibri,10.56,0,char,30,10.56,0, ,545.83,tbl,TRUE,2.387,379.03,510.34,281.69,292.25,,
1548,10.56,578.47,29,24980.759,ABCDEE+宋体,10.56,0,char,30,10.56,0,代理承销证券款 ,562.15,tbl,TRUE,10.56,84.624,241.13,265.13,275.69,,
1549,2.387,578.47,29,24981.67,ABCDEE+Calibri,10.56,0,char,30,10.56,0, ,562.15,tbl,TRUE,2.387,241.13,379.03,265.37,275.93,,
1550,2.387,578.47,29,24981.67,ABCDEE+Calibri,10.56,0,char,30,10.56,0, ,562.15,tbl,TRUE,2.387,379.03,510.34,265.37,275.93,,
1551,10.56,594.91,30,24997.199,ABCDEE+宋体,10.56,0,char,30,10.56,0,应付职工薪酬 ,578.47,tbl,TRUE,10.56,84.624,241.13,248.69,259.25,,
1552,5.354,594.91,30,24998.11,ABCDEE+Calibri,10.56,0,char,30,10.56,0,"701,350.15",578.47,tbl,TRUE,5.354,241.13,379.03,248.93,259.49,,
1553,5.354,594.91,30,24998.11,ABCDEE+Calibri,10.56,0,char,30,10.56,0,"1,066,884.54",578.47,tbl,TRUE,5.354,379.03,510.34,248.93,259.49,,
1554,10.56,611.23,31,25013.519,ABCDEE+宋体,10.56,0,char,30,10.56,0,应交税费 ,594.91,tbl,TRUE,10.56,84.624,241.13,232.37,242.93,,
1555,5.354,611.23,31,25014.43,ABCDEE+Calibri,10.56,0,char,30,10.56,0,"392,914,598.04",594.91,tbl,TRUE,5.354,241.13,379.03,232.61,243.17,,
1556,5.354,611.23,31,25014.43,ABCDEE+Calibri,10.56,0,char,30,10.56,0,"241,051,542.26",594.91,tbl,TRUE,5.354,379.03,510.34,232.61,243.17,,
1557,10.56,627.55,32,25029.839,ABCDEE+宋体,10.56,0,char,30,10.56,0,其他应付款 ,611.23,tbl,TRUE,10.56,84.624,241.13,216.05,226.61,,
1558,5.354,627.55,32,25030.75,ABCDEE+Calibri,10.56,0,char,30,10.56,0,"647,248,041.88",611.23,tbl,TRUE,5.354,241.13,379.03,216.29,226.85,,
1559,5.354,627.55,32,25030.75,ABCDEE+Calibri,10.56,0,char,30,10.56,0,"883,948,547.05",611.23,tbl,TRUE,5.354,379.03,510.34,216.29,226.85,,
1560,10.56,643.87,33,25046.159,ABCDEE+宋体,10.56,0,char,30,10.56,0,其中：应付利息 ,627.55,tbl,TRUE,10.56,84.624,241.13,199.73,210.29,,
1561,5.354,643.87,33,25047.07,ABCDEE+Calibri,10.56,0,char,30,10.56,0,"7,520,547.95",627.55,tbl,TRUE,5.354,241.13,379.03,199.97,210.53,,
1562,2.387,643.87,33,25047.07,ABCDEE+Calibri,10.56,0,char,30,10.56,0, ,627.55,tbl,TRUE,2.387,379.03,510.34,199.97,210.53,,
1563,10.56,660.328,34,25062.599,ABCDEE+宋体,10.56,0,char,30,10.56,0,应付股利 ,643.87,tbl,TRUE,10.56,84.624,241.13,183.29,193.85,,
1564,2.387,660.328,34,25063.51,ABCDEE+Calibri,10.56,0,char,30,10.56,0, ,643.87,tbl,TRUE,2.387,241.13,379.03,183.53,194.09,,
1565,2.387,660.328,34,25063.51,ABCDEE+Calibri,10.56,0,char,30,10.56,0, ,643.87,tbl,TRUE,2.387,379.03,510.34,183.53,194.09,,
1566,10.56,676.66,35,25078.949,ABCDEE+宋体,10.56,0,char,30,10.56,0,应付手续费及佣金 ,660.328,tbl,TRUE,10.56,84.624,241.13,166.94,177.5,,
1567,2.387,676.66,35,25079.86,ABCDEE+Calibri,10.56,0,char,30,10.56,0, ,660.328,tbl,TRUE,2.387,241.13,379.03,167.18,177.74,,
1568,2.387,676.66,35,25079.86,ABCDEE+Calibri,10.56,0,char,30,10.56,0, ,660.328,tbl,TRUE,2.387,379.03,510.34,167.18,177.74,,
1569,10.56,692.98,36,25095.269,ABCDEE+宋体,10.56,0,char,30,10.56,0,应付分保账款 ,676.66,tbl,TRUE,10.56,84.624,241.13,150.62,161.18,,
1570,2.387,692.98,36,25096.18,ABCDEE+Calibri,10.56,0,char,30,10.56,0, ,676.66,tbl,TRUE,2.387,241.13,379.03,150.86,161.42,,
1571,2.387,692.98,36,25096.18,ABCDEE+Calibri,10.56,0,char,30,10.56,0, ,676.66,tbl,TRUE,2.387,379.03,510.34,150.86,161.42,,
1572,10.56,709.3,37,25111.589,ABCDEE+宋体,10.56,0,char,30,10.56,0,持有待售负债 ,692.98,tbl,TRUE,10.56,84.624,241.13,134.3,144.86,,
1573,2.387,709.3,37,25112.5,ABCDEE+Calibri,10.56,0,char,30,10.56,0, ,692.98,tbl,TRUE,2.387,241.13,379.03,134.54,145.1,,
1574,2.387,709.3,37,25112.5,ABCDEE+Calibri,10.56,0,char,30,10.56,0, ,692.98,tbl,TRUE,2.387,379.03,510.34,134.54,145.1,,
1575,10.56,725.74,38,25128.029,ABCDEE+宋体,10.56,0,char,30,10.56,0,一年内到期的非流动负债 ,709.3,tbl,TRUE,10.56,84.624,241.13,117.86,128.42,,
1576,5.354,725.74,38,25128.94,ABCDEE+Calibri,10.56,0,char,30,10.56,0,"380,600,000.00",709.3,tbl,TRUE,5.354,241.13,379.03,118.1,128.66,,
1577,5.354,725.74,38,25128.94,ABCDEE+Calibri,10.56,0,char,30,10.56,0,"425,500,000.00",709.3,tbl,TRUE,5.354,379.03,510.34,118.1,128.66,,
1578,10.56,742.056,39,25144.349,ABCDEE+宋体,10.56,0,char,30,10.56,0,其他流动负债 ,725.74,tbl,TRUE,10.56,84.624,241.13,101.54,112.1,,
1579,2.387,742.056,39,25145.26,ABCDEE+Calibri,10.56,0,char,30,10.56,0, ,725.74,tbl,TRUE,2.387,241.13,379.03,101.78,112.34,,
1580,2.387,742.056,39,25145.26,ABCDEE+Calibri,10.56,0,char,30,10.56,0, ,725.74,tbl,TRUE,2.387,379.03,510.34,101.78,112.34,,
1581,10.56,758.376,40,25160.665,ABCDEE+宋体,10.56,0,char,30,10.56,0,流动负债合计 ,742.056,tbl,TRUE,10.56,84.624,241.13,85.224,95.784,,
1582,5.354,758.376,40,25161.576,ABCDEE+Calibri,10.56,0,char,30,10.56,0,"1,768,733,447.62",742.056,tbl,TRUE,5.354,241.13,379.03,85.464,96.024,,
1583,5.354,758.376,40,25161.576,ABCDEE+Calibri,10.56,0,char,30,10.56,0,"1,636,669,382.83",742.056,tbl,TRUE,5.354,379.03,510.34,85.464,96.024,,
1584,10.56,88.68,0,25332.889,ABCDEE+宋体,10.56,0,char,31,10.56,0,非流动负债： ,72.36,tbl,TRUE,10.56,84.624,241.13,754.92,765.48,,
1585,2.387,88.68,0,25333.8,ABCDEE+Calibri,10.56,0,char,31,10.56,0, ,72.36,tbl,TRUE,2.387,241.13,379.03,755.16,765.72,,
1586,2.387,88.68,0,25333.8,ABCDEE+Calibri,10.56,0,char,31,10.56,0, ,72.36,tbl,TRUE,2.387,379.03,510.34,755.16,765.72,,
1587,10.56,105.02,1,25349.229,ABCDEE+宋体,10.56,0,char,31,10.56,0,保险合同准备金 ,88.68,tbl,TRUE,10.56,84.624,241.13,738.58,749.14,,
1588,2.387,105.02,1,25350.14,ABCDEE+Calibri,10.56,0,char,31,10.56,0, ,88.68,tbl,TRUE,2.387,241.13,379.03,738.82,749.38,,
1589,2.387,105.02,1,25350.14,ABCDEE+Calibri,10.56,0,char,31,10.56,0, ,88.68,tbl,TRUE,2.387,379.03,510.34,738.82,749.38,,
1590,10.56,121.46,2,25365.669,ABCDEE+宋体,10.56,0,char,31,10.56,0,长期借款 ,105.02,tbl,TRUE,10.56,84.624,241.13,722.14,732.7,,
